ASV16	gi|1383428725|dbj|LC318485.1|	Apilactobacillus micheneri 11D gene for 16S ribosomal RNA, partial sequence	5.23e-127	468	100.000	100	100
ASV17	gi|1111655704|gb|KY299729.1|	Uncultured bacterium clone denovo55726 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV18	gi|1800440842|dbj|LC519864.1|	Lactobacillus ozensis JCM 17196 gene for 16S rRNA, partial sequence	5.23e-127	468	100.000	100	100
ASV19	gi|1858273107|gb|MT613936.1|	Providencia sp. strain NwMCC01910069 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV21	gi|1825798917|gb|MT254875.1|	Bacterium strain BH2S4 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV22	gi|1835259407|gb|MT386309.1|	Enterobacteriaceae bacterium strain Atelim3M 16S ribosomal RNA gene, partial sequence	2.43e-125	462	99.605	100	100
ASV23	gi|1859964782|gb|MT645510.1|	Lactococcus lactis strain 4355 16S ribosomal RNA gene, partial sequence	1.87e-126	466	100.000	100	100
ASV25	gi|1860069210|gb|MT645673.1|	Serratia marcescens strain N1.14 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV26	gi|1050244000|gb|KU571831.1|	Uncultured bacterium clone denovo101267 16S ribosomal RNA gene, partial sequence	2.43e-125	462	99.605	100	100
ASV27	gi|1860210558|gb|MT646430.1|	Pantoea dispersa strain MLTBY6 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV30	gi|1050244022|gb|KU571842.1|	Uncultured bacterium clone denovo108514 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV31	gi|1790889221|gb|CP013210.1|	Empedobacter brevis strain BCLYD2 chromosome, complete genome	2.48e-110	412	96.047	100	100
ASV31	gi|1790889221|gb|CP013210.1|	Empedobacter brevis strain BCLYD2 chromosome, complete genome	2.48e-110	412	96.047	100	100
ASV31	gi|1790889221|gb|CP013210.1|	Empedobacter brevis strain BCLYD2 chromosome, complete genome	2.48e-110	412	96.047	100	100
ASV31	gi|1790889221|gb|CP013210.1|	Empedobacter brevis strain BCLYD2 chromosome, complete genome	2.48e-110	412	96.047	100	100
ASV31	gi|1790889221|gb|CP013210.1|	Empedobacter brevis strain BCLYD2 chromosome, complete genome	2.48e-110	412	96.047	100	100
ASV31	gi|1790889221|gb|CP013210.1|	Empedobacter brevis strain BCLYD2 chromosome, complete genome	2.48e-110	412	96.047	100	100
ASV31	gi|1790889221|gb|CP013210.1|	Empedobacter brevis strain BCLYD2 chromosome, complete genome	2.48e-110	412	96.047	100	100
ASV32	gi|298397700|gb|HM112394.1|	Uncultured Acetobacteraceae bacterium clone SHOB703 16S ribosomal RNA gene, partial sequence	1.13e-123	457	99.209	100	100
ASV35	gi|1861039560|dbj|LC546446.1|	Enterobacteriaceae bacterium BA-234 gene for 16S ribosomal RNA, partial sequence	5.23e-127	468	100.000	100	100
ASV37	gi|1830434212|gb|MT323147.1|	Hafnia alvei strain P33 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV40	gi|1855411426|gb|MT611577.1|	Enterococcus thailandicus strain 2545 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV41	gi|1825798914|gb|MT254872.1|	Bacterium strain BH2S2 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV42	gi|1050244000|gb|KU571831.1|	Uncultured bacterium clone denovo101267 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV43	gi|1050244000|gb|KU571831.1|	Uncultured bacterium clone denovo101267 16S ribosomal RNA gene, partial sequence	1.13e-123	457	99.209	100	100
ASV44	gi|1050244000|gb|KU571831.1|	Uncultured bacterium clone denovo101267 16S ribosomal RNA gene, partial sequence	2.43e-125	462	99.605	100	100
ASV46	gi|1189449171|gb|MF047865.1|	Uncultured bacterium clone A1283 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV47	gi|1693834737|gb|MN099438.1|	Uncultured Asaia sp. clone TF.6-8 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV48	gi|1474769993|gb|MH445149.1|	Uncultured bacterium clone JSP_230 16S ribosomal RNA gene, and 16S-23S ribosomal RNA intergenic spacer gene, region	1.13e-123	457	99.209	100	100
ASV50	gi|1050244000|gb|KU571831.1|	Uncultured bacterium clone denovo101267 16S ribosomal RNA gene, partial sequence	1.13e-123	457	99.209	100	100
ASV51	gi|1626016608|gb|MH427162.1|	Serratia symbiotica clone 27_Re 16S ribosomal RNA gene, partial sequence	2.43e-125	462	99.605	100	100
ASV52	gi|1859044309|gb|MT635441.1|	Pantoea agglomerans strain HTP 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV54	gi|1728466358|gb|MN367105.1|	Gluconobacter cerinus strain EB2016-137 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV57	gi|1798226648|gb|MN960194.1|	Gluconobacter sp. strain PFY-8 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV58	gi|2508454184|gb|OR021750.1|	Zymobacter sp. strain 36_Tf_h_17 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV59	gi|1853540993|gb|MT605451.1|	Pseudomonas viridiflava strain XJ-4 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV60	gi|1853410410|gb|MT605300.1|	Stenotrophomonas maltophilia strain JM11 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV63	gi|1386549405|gb|MF326475.1|	Neoasaia sp. strain 139S 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV66	gi|298397700|gb|HM112394.1|	Uncultured Acetobacteraceae bacterium clone SHOB703 16S ribosomal RNA gene, partial sequence	2.43e-125	462	99.605	100	100
ASV71	gi|1389173633|gb|MH337869.1|	Rickettsia endosymbiont of Tunga penetrans clone 20 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV72	gi|1790889221|gb|CP013210.1|	Empedobacter brevis strain BCLYD2 chromosome, complete genome	5.38e-107	401	95.257	100	100
ASV72	gi|1790889221|gb|CP013210.1|	Empedobacter brevis strain BCLYD2 chromosome, complete genome	5.38e-107	401	95.257	100	100
ASV72	gi|1790889221|gb|CP013210.1|	Empedobacter brevis strain BCLYD2 chromosome, complete genome	5.38e-107	401	95.257	100	100
ASV72	gi|1790889221|gb|CP013210.1|	Empedobacter brevis strain BCLYD2 chromosome, complete genome	5.38e-107	401	95.257	100	100
ASV72	gi|1790889221|gb|CP013210.1|	Empedobacter brevis strain BCLYD2 chromosome, complete genome	5.38e-107	401	95.257	100	100
ASV72	gi|1790889221|gb|CP013210.1|	Empedobacter brevis strain BCLYD2 chromosome, complete genome	5.38e-107	401	95.257	100	100
ASV72	gi|1790889221|gb|CP013210.1|	Empedobacter brevis strain BCLYD2 chromosome, complete genome	5.38e-107	401	95.257	100	100
ASV73	gi|1475926041|dbj|AP018933.1|	Zymobacter palmae IAM14233 DNA, complete genome	5.23e-127	468	100.000	100	100
ASV73	gi|1475926041|dbj|AP018933.1|	Zymobacter palmae IAM14233 DNA, complete genome	5.23e-127	468	100.000	100	100
ASV73	gi|1475926041|dbj|AP018933.1|	Zymobacter palmae IAM14233 DNA, complete genome	5.23e-127	468	100.000	100	100
ASV73	gi|1475926041|dbj|AP018933.1|	Zymobacter palmae IAM14233 DNA, complete genome	5.23e-127	468	100.000	100	100
ASV73	gi|1475926041|dbj|AP018933.1|	Zymobacter palmae IAM14233 DNA, complete genome	5.23e-127	468	100.000	100	100
ASV73	gi|1475926041|dbj|AP018933.1|	Zymobacter palmae IAM14233 DNA, complete genome	5.23e-127	468	100.000	100	100
ASV73	gi|1475926041|dbj|AP018933.1|	Zymobacter palmae IAM14233 DNA, complete genome	5.23e-127	468	100.000	100	100
ASV73	gi|1475926041|dbj|AP018933.1|	Zymobacter palmae IAM14233 DNA, complete genome	5.23e-127	468	100.000	100	100
ASV74	gi|2418407530|gb|OQ135317.1|	Commensalibacter sp. strain TBRC 16381 16S ribosomal RNA gene, partial sequence	2.43e-125	462	99.605	100	100
ASV76	gi|1852325366|gb|MT597785.1|	Leuconostoc mesenteroides subsp. jonggajibkimchii strain 1980 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV81	gi|1626016608|gb|MH427162.1|	Serratia symbiotica clone 27_Re 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV83	gi|2363085647|ref|NR_181076.1|	Fructobacillus broussonetiae strain M2-14 16S ribosomal RNA, partial sequence	5.23e-127	468	100.000	100	100
ASV84	gi|1800440842|dbj|LC519864.1|	Lactobacillus ozensis JCM 17196 gene for 16S rRNA, partial sequence	2.43e-125	462	99.605	100	100
ASV85	gi|1833253144|gb|MT360240.1|	Frigoribacterium sp. strain YMA_27 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV86	gi|1800440842|dbj|LC519864.1|	Lactobacillus ozensis JCM 17196 gene for 16S rRNA, partial sequence	2.43e-125	462	99.605	100	100
ASV89	gi|1805087944|gb|MT013454.1|	Uncultured bacterium clone denovo2734 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV91	gi|1334115270|gb|MG831365.1|	Serratia endosymbiont of Lasius claviger isolate MB407_M228-2 16S ribosomal RNA gene, partial sequence	2.47e-115	429	97.233	100	100
ASV92	gi|1576977415|gb|MK543054.1|	Gluconacetobacter diazotrophicus strain NRB152 16S ribosomal RNA gene, partial sequence	2.45e-120	446	98.419	100	100
ASV93	gi|1189447947|gb|MF046641.1|	Uncultured bacterium clone A59 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV96	gi|1853542579|gb|MT605502.1|	Pantoea endophytica strain WS1-5 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV97	gi|1707919290|gb|MN209860.1|	Raoultella planticola strain BGS35 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV98	gi|1821953910|gb|MT217145.1|	Gibbsiella quercinecans strain Sen1 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV99	gi|1825798927|gb|MT254885.1|	Bacterium strain BH8S9 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV100	gi|1852867415|gb|MT604792.1|	Leuconostoc lactis strain 2334 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV101	gi|1821192785|gb|CP049887.1|	Vagococcus hydrophili strain HDW17B chromosome, complete genome	5.23e-127	468	100.000	100	100
ASV101	gi|1821192785|gb|CP049887.1|	Vagococcus hydrophili strain HDW17B chromosome, complete genome	5.23e-127	468	100.000	100	100
ASV101	gi|1821192785|gb|CP049887.1|	Vagococcus hydrophili strain HDW17B chromosome, complete genome	5.23e-127	468	100.000	100	100
ASV101	gi|1821192785|gb|CP049887.1|	Vagococcus hydrophili strain HDW17B chromosome, complete genome	5.23e-127	468	100.000	100	100
ASV101	gi|1821192785|gb|CP049887.1|	Vagococcus hydrophili strain HDW17B chromosome, complete genome	5.23e-127	468	100.000	100	100
ASV101	gi|1821192785|gb|CP049887.1|	Vagococcus hydrophili strain HDW17B chromosome, complete genome	5.23e-127	468	100.000	100	100
ASV101	gi|1821192785|gb|CP049887.1|	Vagococcus hydrophili strain HDW17B chromosome, complete genome	5.23e-127	468	100.000	100	100
ASV101	gi|1821192785|gb|CP049887.1|	Vagococcus hydrophili strain HDW17B chromosome, complete genome	5.23e-127	468	100.000	100	100
ASV102	gi|1858512546|gb|MT625949.1|	Fructobacillus sp. strain CRL 2054 = H1-167 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV103	gi|1857657615|gb|MT613452.1|	Acetobacter pasteurianus subsp. pasteurianus strain 3035 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV105	gi|1080080677|gb|KX992270.1|	Uncultured bacterium clone Otu02048 16S ribosomal RNA gene, partial sequence	2.43e-125	462	99.605	100	100
ASV106	gi|1798226648|gb|MN960194.1|	Gluconobacter sp. strain PFY-8 16S ribosomal RNA gene, partial sequence	2.43e-125	462	99.605	100	100
ASV107	gi|298397700|gb|HM112394.1|	Uncultured Acetobacteraceae bacterium clone SHOB703 16S ribosomal RNA gene, partial sequence	2.43e-125	462	99.605	100	100
ASV108	gi|1858285716|gb|CP054593.1|	Curtobacterium sp. Csp2 chromosome	5.23e-127	468	100.000	100	100
ASV109	gi|1859618112|gb|MT641242.1|	Enterobacter sp. strain M5 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV110	gi|1851781587|gb|MT586008.1|	Flavobacterium sp. strain 2750 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV111	gi|1828351019|gb|MT281377.1|	Luteibacter rhizovicinus strain AR20-65 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV112	gi|2314988938|ref|NC_067073.1|	Phytophthora clandestina voucher P3942 mitochondrion, complete genome	6.84e-121	448	98.425	100	100
ASV113	gi|1215167300|dbj|LC304828.1|	Uncultured prokaryote gene for urease, partial sequence, 16S_OTU:17982	3.18e-119	442	98.031	100	100
ASV115	gi|1050244022|gb|KU571842.1|	Uncultured bacterium clone denovo108514 16S ribosomal RNA gene, partial sequence	1.13e-123	457	99.209	100	100
ASV116	gi|1962353826|emb|LR604924.1|	uncultured Acetobacteraceae bacterium partial 16S rRNA gene	5.26e-122	451	98.814	100	100
ASV117	gi|1189448066|gb|MF046760.1|	Uncultured bacterium clone A178 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV118	gi|1604994845|gb|MK720714.1|	Tatumella ptyseos strain CC45 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV121	gi|1189448268|gb|MF046962.1|	Uncultured bacterium clone A380 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV122	gi|1845864885|gb|MT515449.1|	Sphingomonas sp. strain HM20 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV123	gi|1834205017|gb|MT367802.1|	Pseudomonas sp. strain OsEp_Plm_30B14 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV124	gi|1189448911|gb|MF047605.1|	Uncultured bacterium clone A1023 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV125	gi|1834205021|gb|MT367806.1|	Enterobacter ludwigii strain OsEp_Plm_30B20 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV127	gi|1189447936|gb|MF046630.1|	Uncultured bacterium clone A48 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV129	gi|2505671963|emb|OX608076.1|	Eupeodes luniger genome assembly, chromosome: 4	7.46e-56	231	88.060	77	77
ASV130	gi|1779795228|gb|MN752692.1|	Rheinheimera mesophila strain KR2-11 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV131	gi|1962353851|emb|LR604937.1|	uncultured Leuconostoc sp. partial 16S rRNA gene	2.45e-120	446	98.419	100	100
ASV132	gi|1605039372|gb|MK726438.1|	Uncultured bacterium clone OTU_59 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV133	gi|1049565626|gb|KX656658.1|	Lactobacillus timberlakei strain HV_28 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV134	gi|1770960948|gb|MN629084.1|	Methylorubrum extorquens strain B44 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV135	gi|1800440842|dbj|LC519864.1|	Lactobacillus ozensis JCM 17196 gene for 16S rRNA, partial sequence	2.43e-125	462	99.605	100	100
ASV137	gi|1847919010|dbj|LC508650.1|	Methylobacterium sp. PPFM635 gene for 16S ribosomal RNA, partial sequence	5.23e-127	468	100.000	100	100
ASV138	gi|1607185088|gb|MK747349.1|	Uncultured bacterium clone 16S_rRNA_OTU_OTU699 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV139	gi|1189449862|gb|MF048556.1|	Uncultured bacterium clone A1974 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV140	gi|1827354748|gb|MT270805.1|	Sphingomonas sp. strain YZX-4 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV141	gi|1858273108|gb|MT613873.1|	Acinetobacter junii strain DKD 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV142	gi|1834205070|gb|MT367855.1|	Aureimonas phyllosphaerae strain OsEp_A&N_30A11 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV144	gi|1861039540|dbj|LC546438.1|	Curtobacterium sp. BA-222 gene for 16S ribosomal RNA, partial sequence	5.23e-127	468	100.000	100	100
ASV145	gi|1137140690|gb|KY518050.1|	Uncultured bacterium clone ELA_111314_OTU_2589 16S ribosomal RNA gene, partial sequence	2.45e-120	446	98.419	100	100
ASV146	gi|767812365|gb|KP412083.1|	Uncultured bacterium clone HUSOE0I01CD3QW 16S ribosomal RNA gene, partial sequence	1.14e-118	440	98.024	100	100
ASV151	gi|1776515870|gb|MN701872.1|	Acinetobacter rathckeae strain EC115 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV152	gi|1825981814|gb|MT256089.1|	Lonsdalea quercina strain YMQ15-2 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV153	gi|2508454184|gb|OR021750.1|	Zymobacter sp. strain 36_Tf_h_17 16S ribosomal RNA gene, partial sequence	1.13e-123	457	99.209	100	100
ASV156	gi|1800440836|dbj|LC519858.1|	Lactobacillus floricola JCM 16512 gene for 16S rRNA, partial sequence	2.43e-125	462	99.605	100	100
ASV160	gi|1833253144|gb|MT360240.1|	Frigoribacterium sp. strain YMA_27 16S ribosomal RNA gene, partial sequence	2.43e-125	462	99.605	100	100
ASV161	gi|1369483563|gb|MH111796.1|	Uncultured prokaryote clone otu1129 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV162	gi|1858741572|gb|MT629852.1|	Pseudomonas koreensis strain SS NBRI 17 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV163	gi|1702577438|gb|MN175146.1|	Uncultured bacterium clone vks6 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV164	gi|78190517|gb|DQ177437.1|	Batkoa apiculata strain ARSEF3130 small subunit ribosomal RNA gene, partial sequence	0.0	900	100.000	100	100
ASV166	gi|1669280748|gb|MK968758.1|	Erwinia mallotivora strain S50-1A1 16S ribosomal RNA gene, partial sequence	5.26e-122	451	98.814	100	100
ASV167	gi|1837905619|gb|CP044335.1|	Enterobacter hormaechei strain AKB48 chromosome, complete genome	5.23e-127	468	100.000	100	100
ASV167	gi|1837905619|gb|CP044335.1|	Enterobacter hormaechei strain AKB48 chromosome, complete genome	2.43e-125	462	99.605	100	100
ASV167	gi|1837905619|gb|CP044335.1|	Enterobacter hormaechei strain AKB48 chromosome, complete genome	2.43e-125	462	99.605	100	100
ASV167	gi|1837905619|gb|CP044335.1|	Enterobacter hormaechei strain AKB48 chromosome, complete genome	2.43e-125	462	99.605	100	100
ASV167	gi|1837905619|gb|CP044335.1|	Enterobacter hormaechei strain AKB48 chromosome, complete genome	1.13e-123	457	99.209	100	100
ASV167	gi|1837905619|gb|CP044335.1|	Enterobacter hormaechei strain AKB48 chromosome, complete genome	1.13e-123	457	99.209	100	100
ASV167	gi|1837905619|gb|CP044335.1|	Enterobacter hormaechei strain AKB48 chromosome, complete genome	5.26e-122	451	98.814	100	100
ASV167	gi|1837905619|gb|CP044335.1|	Enterobacter hormaechei strain AKB48 chromosome, complete genome	2.45e-120	446	98.419	100	100
ASV168	gi|1109182176|gb|KU529469.1|	Asaia sp. clone 95 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV169	gi|1601878330|gb|MK695947.1|	Apibacter muscae strain AL1 16S ribosomal RNA gene, partial sequence	1.18e-93	357	92.095	100	100
ASV172	gi|1389438126|gb|MH341938.1|	Pseudomonas sp. strain WA7-2-2 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV173	gi|1173235444|gb|KY875571.1|	Uncultured bacterium clone denovo17281 16S ribosomal RNA gene, partial sequence	2.43e-125	462	99.605	100	100
ASV176	gi|1607185043|gb|MK747304.1|	Uncultured bacterium clone 16S_rRNA_OTU_8114 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV177	gi|1474769993|gb|MH445149.1|	Uncultured bacterium clone JSP_230 16S ribosomal RNA gene, and 16S-23S ribosomal RNA intergenic spacer gene, region	5.23e-127	468	100.000	100	100
ASV178	gi|1861039699|dbj|LC546526.1|	Sphingomonas sp. LE-112 gene for 16S ribosomal RNA, partial sequence	5.23e-127	468	100.000	100	100
ASV183	gi|1194871852|gb|MF014861.1|	Uncultured bacterium clone 10527 16S ribosomal RNA gene, partial sequence	1.13e-123	457	99.209	100	100
ASV184	gi|1861039785|dbj|LC546612.1|	Methylobacterium sp. SO-204 gene for 16S ribosomal RNA, partial sequence	5.23e-127	468	100.000	100	100
ASV185	gi|1830358303|gb|MT322959.1|	Roseateles sp. strain SRS-158-F-2019 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV188	gi|1861039686|dbj|LC546513.1|	Methylobacterium sp. BR-244 gene for 16S ribosomal RNA, partial sequence	5.23e-127	468	100.000	100	100
ASV189	gi|1336504977|gb|MG859071.1|	Uncultured bacterium clone OTU1283_Y_2_SB_1815867 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV190	gi|1855411423|gb|MT611574.1|	Lactococcus garvieae strain 2542 16S ribosomal RNA gene, partial sequence	1.87e-126	466	100.000	100	100
ASV191	gi|1764358694|gb|MN559805.1|	Fructobacillus fructosus strain DPC7235 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV192	gi|1676452630|gb|MN006020.1|	Morganella sp. (in: Bacteria) strain RS90.1 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV193	gi|1035440058|gb|KT068300.1|	Uncultured organism clone OTU_389 16S ribosomal RNA gene, partial sequence	2.45e-120	446	98.419	100	100
ASV196	gi|2510073581|gb|OR045486.1|	Uncultured Salmonella sp. clone OTU73 16S ribosomal RNA gene, partial sequence	5.30e-117	435	97.638	100	100
ASV198	gi|1839337088|gb|MT445047.1|	Sphingomonas sp. strain V-47 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV199	gi|1798226647|gb|MN960193.1|	Gluconobacter sp. strain PFY-7 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV201	gi|1800440842|dbj|LC519864.1|	Lactobacillus ozensis JCM 17196 gene for 16S rRNA, partial sequence	2.43e-125	462	99.605	100	100
ASV202	gi|1728466350|gb|MN367097.1|	Gluconobacter oxydans strain EB2016-83 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV204	gi|1839337122|gb|MT445081.1|	Uncultured bacterium clone OTU_26 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV205	gi|1862734813|gb|CP055277.1|	Acinetobacter sp. NEB 394 chromosome, complete genome	5.23e-127	468	100.000	100	100
ASV205	gi|1862734813|gb|CP055277.1|	Acinetobacter sp. NEB 394 chromosome, complete genome	5.23e-127	468	100.000	100	100
ASV205	gi|1862734813|gb|CP055277.1|	Acinetobacter sp. NEB 394 chromosome, complete genome	5.23e-127	468	100.000	100	100
ASV205	gi|1862734813|gb|CP055277.1|	Acinetobacter sp. NEB 394 chromosome, complete genome	5.23e-127	468	100.000	100	100
ASV205	gi|1862734813|gb|CP055277.1|	Acinetobacter sp. NEB 394 chromosome, complete genome	5.23e-127	468	100.000	100	100
ASV205	gi|1862734813|gb|CP055277.1|	Acinetobacter sp. NEB 394 chromosome, complete genome	5.23e-127	468	100.000	100	100
ASV205	gi|1862734813|gb|CP055277.1|	Acinetobacter sp. NEB 394 chromosome, complete genome	5.23e-127	468	100.000	100	100
ASV207	gi|1857302969|gb|MT613387.1|	Pectobacterium sp. strain 44-2 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV209	gi|1801968380|gb|MN989100.1|	Novosphingobium sp. strain B4K030 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV210	gi|1352523614|gb|MH011942.1|	Pantoea cypripedii strain T8H6 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV211	gi|1534885812|gb|MH325167.1|	Peronospora effusa isolate R14 mitochondrion, complete genome	6.79e-126	464	99.606	100	100
ASV212	gi|1846525763|gb|MT539110.1|	Pseudomonas benzopyrenica strain BaP3 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV214	gi|1696755505|gb|CP032485.1|	Neokomagataea tanensis strain AH13 = NBRC 106556 chromosome, complete genome	5.23e-127	468	100.000	100	100
ASV214	gi|1696755505|gb|CP032485.1|	Neokomagataea tanensis strain AH13 = NBRC 106556 chromosome, complete genome	5.23e-127	468	100.000	100	100
ASV214	gi|1696755505|gb|CP032485.1|	Neokomagataea tanensis strain AH13 = NBRC 106556 chromosome, complete genome	5.23e-127	468	100.000	100	100
ASV214	gi|1696755505|gb|CP032485.1|	Neokomagataea tanensis strain AH13 = NBRC 106556 chromosome, complete genome	5.23e-127	468	100.000	100	100
